"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.353,0.62,0.29,0.53,0.25,-0.72,-0.21
"ClusIPW",0.771,0.372,-0.31,0.64,0.42,0.15,0.54
"addIPW",0.652,0.47,-0.08,0.96,0.26,0.04,-0.07
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
