"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.482,0.645,0.35,0.58,0.23,-0.7,0.04
"ClusIPW",0.906,0.622,0.3,0.61,0.4,0.34,0.51
"addIPW",0.78,0.652,0.36,0.48,0.11,0.77,0.21
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
