"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.461,0.637,0.33,0.7,0.03,-0.63,-0.06
"ClusIPW",0.466,0.388,-0.27,0.3,-0.35,0.83,0.15
"addIPW",0.856,0.569,0.17,0.63,0.18,0.63,0.38
"Oracle",0.91,0.62,0.3,0.6,0.3,0.3,0.6
