"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.603,0.25,0.66,0.34,-0.57,-0.25
"ClusIPW",0.568,0.706,0.48,0.48,-0.31,-0.48,0.45
"addIPW",0.845,0.611,0.27,0.7,0.12,0.57,0.31
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
