"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.49,0.588,0.22,0.8,0.21,-0.48,-0.17
"ClusIPW",0.745,0.445,-0.14,0.56,-0.22,0.53,0.59
"addIPW",0.683,0.585,0.21,0.58,-0.5,0.43,0.43
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
