"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.38,0.631,0.32,0.57,0.22,-0.71,-0.16
"ClusIPW",0.725,0.757,0.57,0.11,-0.07,0.57,0.57
"addIPW",0.897,0.549,0.12,0.71,0.2,0.3,0.59
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
