"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.387,0.648,0.36,0.51,0.29,-0.71,-0.14
"ClusIPW",0.555,0.217,-0.62,0.62,0.3,0.12,0.36
"addIPW",0.84,0.526,0.07,0.74,0.46,-0.04,0.49
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
