"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.398,0.636,0.33,0.58,0.24,-0.69,-0.16
"ClusIPW",0.547,0.267,-0.53,0.52,0.44,-0.24,0.45
"addIPW",0.842,0.511,0.02,0.54,0.61,0.07,0.58
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
