"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.212,0.574,0.19,0.52,0.22,-0.63,-0.5
"ClusIPW",0.509,0.62,0.29,0.74,-0.11,0.45,-0.4
"addIPW",0.671,0.429,-0.17,0.22,0.46,0.79,0.3
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
