"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.26,0.617,0.28,0.41,0.15,-0.83,-0.2
"ClusIPW",0.823,0.439,-0.15,0.69,0.15,0.44,0.54
"addIPW",0.889,0.6,0.24,0.73,0.21,0.41,0.44
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
