"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.293,0.605,0.26,0.41,0.4,-0.72,-0.29
"ClusIPW",0.822,0.621,0.29,0.89,0,0.22,0.27
"addIPW",0.855,0.563,0.16,0.73,-0.04,0.36,0.56
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
