"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.468,0.705,0.47,0.55,0.31,-0.6,-0.13
"ClusIPW",0.666,0.38,-0.29,0.68,-0.31,0.3,0.52
"addIPW",0.809,0.522,0.05,0.57,0.01,-0.04,0.82
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
