"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.195,0.489,-0.02,0.47,0.39,-0.64,-0.47
"ClusIPW",0.833,0.468,-0.08,0.78,0.33,0.05,0.53
"addIPW",0.851,0.604,0.26,0.62,0.01,0.02,0.74
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
