"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.532,0.08,0.71,0.22,-0.58,-0.32
"ClusIPW",0.694,0.506,0.01,0.7,0.15,0.7,-0.02
"addIPW",0.536,0.815,0.67,-0.14,0.51,0.52,0
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
