"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.44,0.663,0.39,0.68,0.25,-0.49,-0.29
"ClusIPW",0.523,0.316,-0.44,0.82,-0.28,-0.01,0.24
"addIPW",0.82,0.602,0.25,0.58,0.49,0.56,0.21
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
