"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.108,0.559,0.14,0.38,0.21,-0.7,-0.55
"ClusIPW",0.241,0.447,-0.14,0.09,-0.35,-0.77,0.51
"addIPW",0.497,0.851,0.72,0.02,-0.48,-0.12,0.49
"Oracle",0.915,0.622,0.3,0.6,0.3,0.3,0.6
