"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.656,0.37,0.41,0.25,-0.77,-0.21
"ClusIPW",0.545,0.417,-0.2,0.89,-0.08,-0.37,0.18
"addIPW",0.847,0.591,0.23,0.82,0.15,-0.04,0.51
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
