"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.338,0.573,0.18,0.69,0.18,-0.57,-0.37
"ClusIPW",0.428,0.369,-0.32,0.19,0.91,-0.16,0.04
"addIPW",0.797,0.518,0.04,0.18,0.57,0.5,0.62
"Oracle",0.92,0.627,0.3,0.6,0.3,0.3,0.6
