"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.43,0.62,0.29,0.61,0.42,-0.56,-0.22
"ClusIPW",0.732,0.403,-0.24,0.58,-0.09,0.05,0.77
"addIPW",0.799,0.519,0.05,0.51,-0.1,0.12,0.84
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
