"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.651,0.36,0.46,0.18,-0.77,-0.16
"ClusIPW",0.818,0.451,-0.13,0.55,0.02,0.35,0.75
"addIPW",0.871,0.621,0.3,0.42,0.1,0.33,0.78
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
