"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.213,0.61,0.27,0.38,0.42,-0.59,-0.51
"ClusIPW",0.423,0.771,0.6,-0.37,0.6,-0.25,0.31
"addIPW",0.795,0.641,0.34,0.82,0.14,-0.18,0.4
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
