"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.295,0.672,0.4,0.51,0.22,-0.59,-0.43
"ClusIPW",0.862,0.611,0.27,0.86,0.08,0.21,0.38
"addIPW",0.864,0.609,0.27,0.56,0.31,-0.07,0.72
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
