"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.652,0.37,0.31,0.5,-0.68,-0.25
"ClusIPW",0.693,0.432,-0.17,0.73,-0.27,0.48,0.37
"addIPW",0.617,0.723,0.51,0.1,-0.48,0.37,0.6
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
