"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.439,0.744,0.55,0.62,0.13,-0.46,-0.29
"ClusIPW",0.693,0.381,-0.29,0.65,-0.24,0.36,0.55
"addIPW",0.852,0.484,-0.04,0.53,0.44,0.48,0.54
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
