"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.576,0.18,0.71,0.25,-0.59,-0.23
"ClusIPW",0.783,0.421,-0.2,0.3,0.25,0.41,0.8
"addIPW",0.816,0.549,0.12,0.19,0.21,0.3,0.9
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
