"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.351,0.693,0.45,0.62,-0.09,-0.58,-0.27
"ClusIPW",0.763,0.488,-0.04,0.5,-0.19,0.62,0.57
"addIPW",0.79,0.57,0.17,0.42,0.35,0.77,0.28
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
