"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.569,0.17,0.64,0.06,-0.7,-0.24
"ClusIPW",0.648,0.71,0.49,0.78,-0.29,0.25,0
"addIPW",0.817,0.485,-0.04,0.89,0.08,0.21,0.39
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
