"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.334,0.692,0.45,0.51,0.24,-0.59,-0.35
"ClusIPW",0.584,0.386,-0.27,0.69,0.65,0.12,-0.09
"addIPW",0.853,0.734,0.53,0.72,0.15,0.14,0.4
"Oracle",0.923,0.626,0.3,0.6,0.3,0.3,0.6
