"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.431,0.578,0.19,0.53,0.44,-0.7,-0.05
"ClusIPW",0.064,0.517,0.04,-0.52,-0.52,-0.44,0.52
"addIPW",0.871,0.531,0.08,0.78,0.23,0.23,0.52
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
