"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.361,0.641,0.34,0.36,0.19,-0.84,0.06
"ClusIPW",0.748,0.551,0.12,0.03,0.59,0.53,0.59
"addIPW",0.878,0.557,0.14,0.58,0.32,0.03,0.74
"Oracle",0.921,0.627,0.3,0.6,0.3,0.3,0.6
