"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.621,0.3,0.65,0.12,-0.57,-0.39
"ClusIPW",0.36,0.589,0.21,0.41,0.71,-0.2,-0.49
"addIPW",0.795,0.398,-0.25,0.58,0.42,0.14,0.63
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
