"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.237,0.666,0.39,0.35,0.33,-0.67,-0.41
"ClusIPW",0.708,0.78,0.61,0.5,0.5,-0.27,0.22
"addIPW",0.888,0.673,0.41,0.66,0.4,0.21,0.44
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
