"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.413,0.634,0.32,0.65,0.14,-0.66,-0.16
"ClusIPW",0.775,0.397,-0.25,0.52,0.05,0.27,0.77
"addIPW",0.793,0.61,0.26,0.08,0.52,0.2,0.78
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
