"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.649,0.35,0.58,0.23,-0.57,-0.4
"ClusIPW",0.508,0.559,0.15,0.14,-0.63,0.63,0.41
"addIPW",0.819,0.593,0.23,0.43,-0.14,0.45,0.74
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
