"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.656,0.37,0.35,0.28,-0.8,-0.14
"ClusIPW",0.475,0.436,-0.16,0.32,0.01,-0.66,0.66
"addIPW",0.792,0.823,0.68,0.27,0.12,0.32,0.59
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
