"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.31,0.61,0.27,0.56,0.33,-0.58,-0.4
"ClusIPW",0.817,0.482,-0.04,0.49,0.07,0.1,0.86
"addIPW",0.893,0.624,0.3,0.64,0.15,0.12,0.68
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
