"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.355,0.653,0.37,0.59,0.33,-0.46,-0.45
"ClusIPW",0.802,0.445,-0.14,0.76,0.5,0.09,0.38
"addIPW",0.88,0.552,0.13,0.59,0.43,0.46,0.49
"Oracle",0.911,0.626,0.3,0.6,0.3,0.3,0.6
