"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.625,0.3,0.74,0.1,-0.51,-0.31
"ClusIPW",0.713,0.337,-0.39,0.66,0.03,0.15,0.62
"addIPW",0.704,0.465,-0.09,0.66,-0.38,0.28,0.57
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
