"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.403,0.524,0.06,0.74,0.28,-0.53,-0.29
"ClusIPW",0.513,0.189,-0.66,0.57,0.19,0.29,0.34
"addIPW",0.713,0.359,-0.33,0.54,0.34,-0.09,0.69
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
