"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.204,0.528,0.07,0.56,0.11,-0.7,-0.43
"ClusIPW",0.718,0.493,-0.02,0.91,-0.12,0.38,0.13
"addIPW",0.66,0.629,0.31,0.42,-0.19,-0.4,0.73
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
