"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.296,0.492,-0.02,0.68,0.27,-0.54,-0.42
"ClusIPW",0.735,0.604,0.26,0.85,-0.06,-0.22,0.39
"addIPW",0.767,0.682,0.43,0.36,0.76,0.26,0.22
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
