"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.381,0.644,0.35,0.6,0.13,-0.69,-0.16
"ClusIPW",0.807,0.562,0.16,0.81,-0.16,0.38,0.39
"addIPW",0.741,0.423,-0.18,0.56,-0.18,0.43,0.66
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
