"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.309,0.537,0.09,0.6,0.23,-0.71,-0.26
"ClusIPW",0.672,0.404,-0.24,0.74,-0.18,0.55,0.25
"addIPW",0.767,0.658,0.38,0.55,-0.05,0.71,0.21
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
