"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.435,0.719,0.5,0.59,0.29,-0.47,-0.31
"ClusIPW",0.809,0.499,0,0.64,-0.07,0.07,0.76
"addIPW",0.886,0.661,0.38,0.54,0.34,0.53,0.41
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
