"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.398,0.652,0.36,0.59,0.37,-0.5,-0.35
"ClusIPW",0.759,0.753,0.57,0.09,0.6,0.13,0.55
"addIPW",0.877,0.615,0.28,0.67,0.52,0.24,0.39
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
