"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.531,0.07,0.53,0.35,-0.66,-0.38
"ClusIPW",0.461,0.472,-0.07,-0.48,0.52,0.31,0.63
"addIPW",0.681,0.503,0.01,-0.04,0.67,0.09,0.74
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
