"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.275,0.59,0.22,0.6,0.17,-0.62,-0.43
"ClusIPW",0.669,0.35,-0.36,0.62,0.25,-0.22,0.62
"addIPW",0.828,0.589,0.22,0.35,0.55,-0.02,0.73
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
