"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.369,0.527,0.07,0.69,0.25,-0.64,-0.23
"ClusIPW",0.6,0.402,-0.25,-0.11,0.1,0.55,0.79
"addIPW",0.583,0.563,0.15,0.33,-0.62,0.06,0.7
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
