"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.43,0.693,0.45,0.57,0.23,-0.64,-0.14
"ClusIPW",0.733,0.723,0.51,0,0.2,0.64,0.54
"addIPW",0.829,0.472,-0.07,0.76,0.45,0.33,0.33
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
