"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.568,0.17,0.76,0.15,-0.55,-0.27
"ClusIPW",0.675,0.325,-0.41,0.82,0.12,0.16,0.34
"addIPW",0.745,0.539,0.09,0.41,-0.33,0.48,0.7
"Oracle",0.916,0.628,0.3,0.6,0.3,0.3,0.6
