"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.248,0.506,0.02,0.68,-0.01,-0.62,-0.39
"ClusIPW",0.751,0.427,-0.18,0.25,0.06,0.43,0.85
"addIPW",0.823,0.545,0.11,0.5,-0.01,0.66,0.55
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
