"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.61,0.27,0.61,0.13,-0.68,-0.26
"ClusIPW",0.716,0.356,-0.35,0.72,0.31,0.44,0.27
"addIPW",0.827,0.561,0.15,0.35,0.27,0.71,0.53
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
