"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.097,0.517,0.04,0.42,0,-0.8,-0.43
"ClusIPW",0.58,0.695,0.45,0.03,0.2,-0.5,0.71
"addIPW",0.784,0.654,0.37,0.36,0.25,-0.25,0.78
"Oracle",0.917,0.624,0.3,0.6,0.3,0.3,0.6
