"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.302,0.49,-0.02,0.61,0.37,-0.63,-0.32
"ClusIPW",0.187,0.754,0.57,-0.21,-0.72,0.32,-0.09
"addIPW",0.712,0.712,0.49,0.43,-0.38,0.48,0.45
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
