"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.421,0.659,0.38,0.65,0.15,-0.61,-0.21
"ClusIPW",0.638,0.596,0.24,0.58,-0.4,-0.29,0.61
"addIPW",0.855,0.575,0.18,0.77,-0.02,0.14,0.6
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
