"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.387,0.62,0.29,0.51,0.4,-0.69,-0.17
"ClusIPW",0.098,0.311,-0.44,-0.27,-0.66,-0.14,0.53
"addIPW",0.759,0.667,0.4,0.14,0.77,0.15,0.46
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
