"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.423,0.708,0.48,0.57,0.21,-0.6,-0.19
"ClusIPW",0.835,0.464,-0.09,0.67,0.09,0.48,0.55
"addIPW",0.879,0.674,0.41,0.45,0.45,0.43,0.49
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
