"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.653,0.752,0.56,0.67,0.3,-0.37,0.08
"ClusIPW",0.755,0.372,-0.3,0.79,0.26,0.17,0.43
"addIPW",0.855,0.53,0.08,0.71,0.44,0.43,0.33
"Oracle",0.921,0.627,0.3,0.6,0.3,0.3,0.6
