"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.341,0.638,0.33,0.57,0.26,-0.64,-0.3
"ClusIPW",0.646,0.272,-0.52,0.52,0.15,0.41,0.52
"addIPW",0.867,0.521,0.05,0.58,0.56,0.31,0.51
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
