"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.278,0.743,0.55,0.36,0.17,-0.64,-0.36
"ClusIPW",0.698,0.649,0.35,0.64,0.2,0.64,-0.13
"addIPW",0.848,0.56,0.15,0.7,0.57,0.27,0.3
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
