"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.459,0.619,0.29,0.75,0.18,-0.52,-0.21
"ClusIPW",0.651,0.56,0.15,0.68,-0.5,-0.02,0.52
"addIPW",0.771,0.711,0.49,0.62,-0.15,0.55,0.25
"Oracle",0.907,0.621,0.3,0.6,0.3,0.3,0.6
