"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.424,0.637,0.33,0.7,0.03,-0.62,-0.14
"ClusIPW",0.618,0.61,0.27,-0.15,0.3,0.82,0.38
"addIPW",0.856,0.698,0.46,0.63,0.03,0.05,0.63
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
