"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.241,0.636,0.33,0.55,-0.27,-0.67,-0.27
"ClusIPW",0.771,0.573,0.18,0.67,0.68,0.24,0.08
"addIPW",0.575,0.54,0.1,0.93,-0.23,-0.26,0.08
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
