"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.264,0.681,0.42,0.51,0.23,-0.37,-0.61
"ClusIPW",0.443,0.423,-0.19,0.46,0.79,0.11,-0.33
"addIPW",0.65,0.644,0.35,0.74,-0.36,0.44,0.06
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
